,account_id,account_frequency,account_date,n_orders,total_debit,n_trans,trans_amount,latest_balance,card_type,card_issued,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,n_clients,loan_date,loan_amount,loan_duration,loan_payments,loan_status
2916,3066,monthly,1996-08-12,1.0,3241.0,159,792450,44835,,,M,1941-06-24,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
2917,3067,monthly,1997-01-30,2.0,3934.0,137,320679,21533,,,F,1958-03-16,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,2,,,,,
2918,3068,monthly,1993-04-25,1.0,3878.0,324,818480,36920,,,M,1928-01-25,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,,,,,
2919,3069,monthly,1993-03-20,1.0,6704.0,412,3425315,83498,,,M,1968-05-07,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218,1,,,,,
2920,3070,monthly,1997-08-21,1.0,3374.0,84,580996,16933,,,F,1969-05-30,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,1,,,,,
2921,3071,monthly,1996-10-03,2.0,9390.0,156,1376227,72814,classic,1998-11-16,F,1944-02-23,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,1,,,,,
2922,3072,monthly,1993-06-05,1.0,5268.0,374,3252615,17010,,,F,1953-10-01,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,1,,,,,
2923,3074,weekly,1994-10-08,,,288,3537913,33723,,,M,1953-04-15,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
2924,3075,monthly,1997-06-25,1.0,1523.0,82,156971,28206,,,M,1925-01-30,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,2,,,,,
2925,3076,monthly,1993-03-27,1.0,2715.0,317,558040,28361,,,M,1930-08-30,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,2,,,,,
2926,3077,monthly,1997-04-16,1.0,3698.0,105,582273,68531,classic,1998-08-13,F,1954-12-16,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,1,,,,,
2927,3078,monthly,1993-07-16,1.0,2232.0,315,423197,21118,,,F,1956-04-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2928,3079,monthly,1996-02-26,2.0,2299.0,175,221647,19307,,,M,1968-09-01,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,1,,,,,
2929,3080,monthly,1995-10-29,1.0,3359.0,178,406072,24240,,,F,1925-09-23,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,1,,,,,
2930,3082,monthly,1997-11-16,1.0,7496.0,55,309253,22684,,,M,1970-01-13,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,1,,,,,
2931,3083,monthly,1997-03-18,,,93,997900,61025,,,M,1936-01-06,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,2,,,,,
2932,3084,weekly,1996-01-28,1.0,7042.0,200,1643053,69241,,,F,1945-08-07,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,1996-08-28,253512.0,36.0,7042.0,D
2933,3085,monthly,1997-07-03,2.0,6630.0,102,475994,14773,,,M,1946-08-27,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,1,,,,,
2934,3086,monthly,1993-11-02,1.0,5022.0,340,2772518,108917,classic,1997-01-22,F,1946-05-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2935,3087,monthly,1993-12-04,3.0,1933.0,391,338029,25364,,,M,1943-12-02,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879,1,,,,,
2936,3088,monthly,1996-03-08,1.0,5866.0,185,1592581,60997,classic,1997-04-24,M,1938-01-17,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,2,,,,,
2937,3089,weekly,1996-07-02,,,200,2556940,93070,,,M,1948-04-30,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,1,,,,,
2938,3090,monthly,1996-12-10,4.0,12416.2,168,1631334,61904,,,F,1978-03-31,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2939,3091,monthly,1993-11-11,2.0,8309.0,416,2111396,65286,,,F,1956-08-21,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,1,,,,,
2940,3092,monthly,1995-12-20,1.0,2311.0,183,395614,18130,,,M,1929-11-03,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,1,,,,,
2941,3093,monthly,1996-11-21,1.0,4238.0,129,1161192,43600,,,M,1936-05-04,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,1,,,,,
2942,3094,monthly,1993-12-20,4.0,5469.0,491,1978782,46964,,,F,1961-11-27,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,2,,,,,
2943,3096,monthly,1993-06-29,4.0,8138.0,562,2951004,33721,,,F,1971-01-19,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,1,,,,,
2944,3097,monthly,1997-08-14,2.0,2522.0,86,151941,10571,,,M,1975-01-25,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,1,,,,,
2945,3098,monthly,1996-09-16,1.0,4605.0,143,515245,33010,,,M,1964-12-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2946,3099,monthly,1993-05-20,1.0,3205.0,351,801431,19065,,,F,1930-03-05,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,,,,,
2947,3100,monthly,1997-06-22,2.0,6497.0,101,778989,18520,,,F,1943-03-21,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,1,,,,,
2948,3101,monthly,1994-02-27,1.0,1938.0,271,325554,20933,,,M,1938-10-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2949,3102,monthly,1997-11-23,1.0,6722.0,59,432265,48035,classic,1998-10-28,M,1966-10-12,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,2,,,,,
2950,3103,transaction,1997-09-21,3.0,14408.0,29,137331,37128,gold,1998-10-01,F,1959-04-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2951,3104,monthly,1997-04-29,1.0,2004.0,107,172124,16158,,,F,1947-07-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2952,3105,monthly,1997-11-21,1.0,2145.0,44,65108,21921,,,F,1951-07-09,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,1,,,,,
2953,3106,weekly,1997-09-26,,,78,921510,45057,classic,1998-05-31,F,1971-10-03,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,1,,,,,
2954,3107,monthly,1993-11-20,1.0,2642.0,309,692251,101046,,,M,1922-04-16,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,1,,,,,
2955,3108,monthly,1993-03-14,2.0,2042.0,391,416981,15167,,,F,1963-09-14,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,2,,,,,
2956,3109,monthly,1995-04-08,,,236,1707821,-4259,,,M,1955-01-04,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,1,,,,,
2957,3110,monthly,1997-01-12,,,114,430115,31049,,,M,1975-08-05,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,1,,,,,
2958,3111,monthly,1995-11-08,1.0,3641.0,215,1547524,38158,,,F,1959-02-18,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,1,,,,,
2959,3112,monthly,1994-08-12,3.0,5619.3,439,4823300,77828,junior,1996-08-05,F,1977-08-12,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,2,1996-02-24,123216.0,48.0,2567.0,C
2960,3113,monthly,1993-08-16,4.0,12766.0,519,4682067,29568,classic,1997-07-08,F,1956-01-24,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,1,,,,,
2961,3114,monthly,1996-06-15,,,160,478860,44961,junior,1997-12-20,F,1980-03-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2962,3115,monthly,1996-03-27,2.0,20076.3,206,2306539,21995,,,M,1936-09-07,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295,2,1996-11-15,321180.0,60.0,5353.0,C
2963,3116,monthly,1996-04-05,1.0,9037.0,167,1252922,48825,classic,1997-12-02,M,1957-09-10,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,,,,,
2964,3117,monthly,1993-02-24,1.0,3570.0,333,742135,19910,,,F,1925-01-03,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,1,,,,,
2965,3118,monthly,1996-03-10,1.0,8886.0,187,1174560,56473,,,M,1942-03-27,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,2,,,,,
2966,3119,monthly,1997-05-02,3.0,2112.0,117,109740,21626,,,F,1964-07-29,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,1,,,,,
2967,3120,monthly,1996-06-20,1.0,2904.0,140,321193,26245,,,M,1922-10-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2968,3121,monthly,1996-03-08,1.0,2902.0,154,286823,15412,,,M,1928-11-27,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,1,,,,,
2969,3122,monthly,1997-05-12,1.0,4944.0,107,396344,44688,,,M,1978-07-09,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,2,,,,,
2970,3124,monthly,1995-06-13,3.0,5336.0,321,1346945,42534,classic,1997-07-23,M,1949-05-15,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,1,,,,,
2971,3125,monthly,1996-12-16,1.0,4245.0,114,361376,21743,,,M,1977-11-22,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,1,,,,,
2972,3126,monthly,1996-09-03,1.0,3992.0,141,384188,22488,,,F,1975-03-12,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,1,,,,,
2973,3127,monthly,1993-08-08,1.0,7334.0,395,4392814,40042,junior,1995-08-07,M,1980-09-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2974,3128,monthly,1995-01-06,,,225,691318,65842,,,F,1968-07-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,2,,,,,
2975,3129,monthly,1993-12-05,1.0,2707.0,338,813509,19380,,,F,1920-07-18,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,1,,,,,
2976,3130,monthly,1996-03-20,1.0,1546.0,162,343953,88995,,,M,1920-07-10,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875,1,,,,,
2977,3131,monthly,1995-10-23,1.0,9131.0,212,1718746,58808,junior,1998-01-06,F,1978-05-07,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,1,,,,,
2978,3132,monthly,1995-10-08,3.0,4388.0,279,602304,19073,,,F,1955-07-05,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,1,,,,,
2979,3133,monthly,1993-06-14,2.0,9518.0,441,2780175,52506,,,M,1964-10-17,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,1,,,,,
2980,3134,monthly,1994-04-29,1.0,3268.0,323,2384278,71929,,,M,1936-08-28,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,1,,,,,
2981,3135,monthly,1993-12-27,1.0,6814.0,315,2555221,87938,,,M,1939-03-18,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,,,,,
2982,3136,monthly,1993-08-07,2.0,6144.0,430,1615033,70004,,,M,1972-09-21,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
2983,3137,monthly,1996-12-15,1.0,4226.5,126,1281138,50782,,,F,1951-06-20,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,1,1998-09-21,253560.0,60.0,4226.0,C
2984,3138,monthly,1996-03-24,,,145,248177,14116,junior,1996-12-27,F,1976-05-06,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,1,,,,,
2985,3139,monthly,1995-08-30,,,56,425956,15250,,,M,1982-05-03,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,1,,,,,
2986,3140,monthly,1997-05-13,2.0,4354.0,116,317318,16199,,,M,1953-06-29,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,2,,,,,
2987,3141,weekly,1995-01-06,2.0,10992.0,271,1621659,101776,,,F,1954-11-17,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2988,3142,monthly,1994-09-14,2.0,3228.0,309,599332,23657,,,M,1929-03-24,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,1,,,,,
2989,3143,monthly,1996-10-18,2.0,9928.0,161,579377,52129,,,F,1954-06-15,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,2,1998-05-15,130896.0,24.0,5454.0,C
2990,3144,monthly,1996-03-09,1.0,3786.0,158,391695,15834,,,M,1925-07-28,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079,1,,,,,
2991,3145,monthly,1993-12-03,1.0,2527.0,313,654511,43923,,,M,1930-07-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,2,,,,,
2992,3146,monthly,1993-10-26,1.0,2122.0,333,522043,24121,,,M,1942-12-20,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,1,,,,,
2993,3147,monthly,1995-04-05,4.0,7827.0,380,1224143,63600,,,F,1967-06-27,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1,,,,,
2994,3148,monthly,1995-11-19,1.0,2478.0,201,333485,29406,,,F,1947-11-07,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,1,,,,,
2995,3149,monthly,1996-06-27,,,146,556944,46160,,,M,1943-01-24,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,1,,,,,
2996,3151,monthly,1996-02-21,2.0,4444.0,221,819851,107239,classic,1997-10-19,M,1952-06-20,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,1,,,,,
2997,3152,monthly,1993-07-16,1.0,6339.0,330,1669577,42234,,,M,1967-02-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
2998,3153,monthly,1996-07-05,2.0,5176.0,266,3640635,79069,junior,1997-06-06,F,1978-08-25,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,1,,,,,
2999,3154,monthly,1997-07-02,2.0,4124.0,102,798211,89400,,,M,1945-09-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3000,3155,monthly,1996-08-29,1.0,8704.0,158,1156899,35510,,,F,1969-04-12,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,1,,,,,
3001,3156,transaction,1997-11-16,1.0,1087.0,59,873804,63430,,,M,1966-01-26,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3002,3157,monthly,1993-09-10,2.0,2434.0,410,774794,46099,,,F,1937-10-21,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590,1,,,,,
3003,3158,monthly,1996-10-03,1.0,2100.0,114,151516,23402,,,M,1942-07-28,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,2,,,,,
3004,3160,monthly,1994-06-19,1.0,8364.0,322,2624212,95155,classic,1997-08-23,M,1939-05-16,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,1,,,,,
3005,3161,monthly,1996-08-26,1.0,2501.0,143,1551432,36337,,,M,1953-11-26,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,1,1998-06-16,30012.0,12.0,2501.0,C
3006,3162,weekly,1996-05-18,1.0,9350.0,167,1513930,53181,,,M,1956-12-08,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,1,,,,,
3007,3163,monthly,1997-05-24,4.0,12705.7,121,1677937,88494,gold,1998-03-08,M,1971-01-07,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,2,,,,,
3008,3164,monthly,1993-12-24,2.0,3404.0,349,714384,35630,,,M,1921-03-08,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,2,,,,,
3009,3166,monthly,1993-08-10,1.0,3702.8,427,4153134,65364,classic,1996-05-20,M,1972-03-13,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,1995-01-03,177744.0,48.0,3703.0,D
3010,3167,monthly,1994-08-08,,,254,2331308,100113,classic,1996-10-08,F,1968-02-24,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,1,,,,,
3011,3168,monthly,1993-02-20,1.0,3292.0,364,859342,39227,,,M,1918-02-11,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,2,,,,,
3012,3169,monthly,1997-12-19,2.0,7510.0,65,464417,20515,,,M,1935-03-01,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,1,,,,,
3013,3170,monthly,1996-01-12,1.0,4187.0,198,629891,43383,,,F,1976-09-12,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3014,3171,monthly,1993-09-28,1.0,3102.0,300,599002,23710,,,F,1931-05-12,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,1,,,,,
3015,3172,monthly,1997-05-27,2.0,1942.0,95,95695,18121,,,M,1948-11-21,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590,1,,,,,
3016,3173,monthly,1993-05-15,2.0,2823.0,363,556071,23060,,,F,1921-08-22,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,1,,,,,
3017,3174,monthly,1997-12-10,1.0,2859.0,41,98326,26453,,,M,1929-10-27,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,2,,,,,
3018,3175,monthly,1996-10-08,1.0,3280.0,114,250382,19991,,,F,1933-06-12,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,1,,,,,
3019,3176,monthly,1997-03-26,1.0,2464.0,96,182955,13325,,,M,1919-07-08,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,1,,,,,
3020,3177,monthly,1996-11-12,,,51,237721,35922,,,M,1976-06-26,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
3021,3178,monthly,1996-04-27,2.0,1952.0,169,172840,19540,,,F,1942-04-21,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,1,,,,,
3022,3179,monthly,1996-09-20,2.0,3571.0,161,856146,35867,,,F,1963-12-26,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,1,,,,,
3023,3180,monthly,1996-06-18,2.0,3164.0,189,1053286,47522,,,M,1959-05-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3024,3181,monthly,1993-05-16,,,349,848009,55167,junior,1998-04-18,F,1980-07-11,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,1,,,,,
3025,3182,monthly,1996-12-20,1.0,6455.0,124,880688,16554,,,F,1959-09-14,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,1,,,,,
3026,3183,monthly,1994-04-01,1.0,3024.0,312,768571,29114,,,F,1938-08-14,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,1,,,,,
3027,3184,monthly,1994-02-18,1.0,3410.0,275,578942,26271,,,F,1932-12-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3028,3185,monthly,1997-07-29,2.0,8445.0,105,472347,51981,classic,1998-07-20,F,1957-01-26,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,2,,,,,
3029,3186,monthly,1995-05-28,1.0,7456.0,254,1933428,52446,,,F,1952-09-12,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,1,,,,,
3030,3187,monthly,1997-12-20,,,52,71365,13527,,,F,1980-07-04,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,1,,,,,
3031,3188,monthly,1997-02-20,1.0,7623.0,113,739334,17399,,,M,1959-08-30,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273,1,,,,,
3032,3189,monthly,1995-11-29,1.0,3702.8,196,1452161,17262,,,M,1939-03-20,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,1,1996-12-15,222180.0,60.0,3703.0,D
3033,3190,monthly,1996-12-30,1.0,3085.0,129,524109,41994,,,F,1944-06-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,1,,,,,
3034,3191,monthly,1996-09-17,2.0,6380.0,169,577025,18492,,,F,1952-12-03,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1,,,,,
3035,3192,monthly,1996-07-28,2.0,3790.0,192,660094,56466,classic,1998-11-04,F,1948-06-14,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910,2,,,,,
3036,3193,monthly,1996-02-27,1.0,9641.0,189,1381573,15655,,,M,1938-04-10,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,1,,,,,
3037,3194,monthly,1997-04-19,1.0,7584.0,99,579782,24932,,,F,1951-01-27,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,1,,,,,
3038,3195,monthly,1993-09-02,3.0,3070.0,459,736221,55469,,,F,1947-07-13,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,1,,,,,
3039,3196,monthly,1993-12-13,1.0,2389.0,299,621626,45108,,,F,1939-10-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,2,,,,,
3040,3197,monthly,1993-12-25,1.0,2008.0,263,343936,27928,,,M,1977-11-06,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505,2,,,,,
3041,3199,monthly,1996-06-06,2.0,3735.0,195,1287956,53812,,,M,1962-11-14,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,1,,,,,
3042,3200,transaction,1995-10-20,,,171,2046189,53351,,,F,1946-02-24,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,1,,,,,
3043,3201,monthly,1994-04-17,2.0,6250.0,373,1223385,62751,,,F,1971-08-08,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,2,,,,,
