,account_id,district_id,frequency,date
2793,2934,1,POPLATEK MESICNE,1996-10-08
2794,2935,68,POPLATEK MESICNE,1995-05-15
2795,2936,3,POPLATEK MESICNE,1996-03-27
2796,2937,1,POPLATEK MESICNE,1997-02-25
2797,2938,1,POPLATEK MESICNE,1993-08-04
2798,2939,5,POPLATEK MESICNE,1997-06-28
2799,2940,54,POPLATEK MESICNE,1993-06-24
2800,2942,44,POPLATEK MESICNE,1997-09-24
2801,2944,22,POPLATEK MESICNE,1996-01-11
2802,2945,6,POPLATEK MESICNE,1996-07-11
2803,2946,54,POPLATEK MESICNE,1996-05-07
2804,2947,57,POPLATEK MESICNE,1996-08-09
2805,2949,1,POPLATEK MESICNE,1994-10-21
2806,2950,62,POPLATEK MESICNE,1996-06-28
2807,2951,44,POPLATEK MESICNE,1993-09-06
2808,2952,65,POPLATEK MESICNE,1997-04-28
2809,2953,1,POPLATEK MESICNE,1996-09-02
2810,2954,1,POPLATEK MESICNE,1997-04-08
2811,2955,67,POPLATEK MESICNE,1996-09-27
2812,2956,15,POPLATEK MESICNE,1997-06-10
2813,2957,25,POPLATEK MESICNE,1995-07-28
2814,2958,48,POPLATEK MESICNE,1993-09-19
2815,2959,8,POPLATEK MESICNE,1994-02-25
2816,2960,19,POPLATEK MESICNE,1994-09-20
2817,2961,9,POPLATEK MESICNE,1996-07-12
2818,2962,1,POPLATEK MESICNE,1993-05-30
2819,2963,31,POPLATEK MESICNE,1996-12-09
2820,2964,72,POPLATEK MESICNE,1997-01-09
2821,2965,6,POPLATEK MESICNE,1995-10-10
2822,2966,33,POPLATEK MESICNE,1997-03-27
2823,2967,38,POPLATEK MESICNE,1996-11-13
2824,2968,15,POPLATEK MESICNE,1995-02-05
2825,2969,29,POPLATEK MESICNE,1995-05-26
2826,2970,60,POPLATEK MESICNE,1993-01-22
2827,2971,76,POPLATEK TYDNE,1993-12-23
2828,2972,12,POPLATEK MESICNE,1993-11-23
2829,2973,23,POPLATEK MESICNE,1996-08-15
2830,2974,9,POPLATEK MESICNE,1993-03-13
2831,2976,13,POPLATEK MESICNE,1996-08-19
2832,2977,28,POPLATEK MESICNE,1996-06-20
2833,2978,74,POPLATEK MESICNE,1995-01-06
2834,2979,10,POPLATEK MESICNE,1997-11-22
2835,2980,66,POPLATEK MESICNE,1993-12-09
2836,2981,46,POPLATEK MESICNE,1997-01-11
2837,2982,19,POPLATEK MESICNE,1996-06-04
2838,2983,42,POPLATEK MESICNE,1996-07-25
2839,2985,71,POPLATEK MESICNE,1993-04-06
2840,2986,63,POPLATEK MESICNE,1996-04-09
2841,2987,18,POPLATEK MESICNE,1993-09-16
2842,2988,66,POPLATEK PO OBRATU,1996-10-14
2843,2989,4,POPLATEK MESICNE,1993-11-28
2844,2990,30,POPLATEK MESICNE,1996-09-16
2845,2991,19,POPLATEK MESICNE,1993-05-22
2846,2992,43,POPLATEK MESICNE,1997-07-11
2847,2993,1,POPLATEK TYDNE,1996-02-13
2848,2994,77,POPLATEK MESICNE,1996-05-03
2849,2995,51,POPLATEK MESICNE,1996-12-14
2850,2996,54,POPLATEK MESICNE,1994-05-17
2851,2997,40,POPLATEK MESICNE,1997-09-09
2852,2998,21,POPLATEK MESICNE,1997-11-09
2853,2999,66,POPLATEK MESICNE,1996-10-08
2854,3000,28,POPLATEK MESICNE,1993-07-14
2855,3001,1,POPLATEK MESICNE,1993-03-24
2856,3003,18,POPLATEK MESICNE,1993-11-27
2857,3004,11,POPLATEK MESICNE,1996-08-22
2858,3005,42,POPLATEK PO OBRATU,1997-01-11
2859,3006,64,POPLATEK MESICNE,1995-01-01
2860,3007,16,POPLATEK MESICNE,1993-02-02
2861,3008,72,POPLATEK MESICNE,1993-02-27
2862,3009,1,POPLATEK MESICNE,1996-01-26
2863,3010,46,POPLATEK MESICNE,1995-09-13
2864,3011,64,POPLATEK MESICNE,1993-09-01
2865,3012,49,POPLATEK MESICNE,1997-04-18
2866,3013,73,POPLATEK MESICNE,1997-12-09
2867,3014,75,POPLATEK TYDNE,1995-03-03
2868,3015,19,POPLATEK MESICNE,1996-06-15
2869,3016,26,POPLATEK MESICNE,1996-02-23
2870,3017,75,POPLATEK MESICNE,1994-08-12
2871,3018,34,POPLATEK MESICNE,1996-12-03
2872,3019,33,POPLATEK MESICNE,1996-04-21
2873,3020,3,POPLATEK MESICNE,1996-08-09
2874,3021,10,POPLATEK MESICNE,1996-04-20
2875,3022,64,POPLATEK MESICNE,1996-10-30
2876,3023,35,POPLATEK MESICNE,1997-10-14
2877,3024,1,POPLATEK MESICNE,1996-12-18
2878,3025,25,POPLATEK MESICNE,1997-12-27
2879,3026,24,POPLATEK MESICNE,1993-02-18
2880,3027,62,POPLATEK MESICNE,1996-04-29
2881,3028,27,POPLATEK MESICNE,1993-09-15
2882,3029,42,POPLATEK MESICNE,1996-12-24
2883,3030,65,POPLATEK MESICNE,1994-06-22
2884,3031,51,POPLATEK MESICNE,1997-03-10
2885,3032,5,POPLATEK MESICNE,1993-06-07
2886,3033,69,POPLATEK MESICNE,1997-12-10
2887,3035,15,POPLATEK TYDNE,1993-08-16
2888,3036,10,POPLATEK MESICNE,1994-04-10
2889,3037,44,POPLATEK MESICNE,1994-05-26
2890,3038,10,POPLATEK MESICNE,1996-04-28
2891,3039,1,POPLATEK MESICNE,1993-12-10
2892,3040,17,POPLATEK MESICNE,1996-08-03
2893,3041,70,POPLATEK MESICNE,1996-04-04
2894,3042,10,POPLATEK MESICNE,1993-09-16
2895,3043,1,POPLATEK MESICNE,1996-12-29
2896,3044,72,POPLATEK MESICNE,1996-09-14
2897,3045,1,POPLATEK MESICNE,1995-06-08
2898,3046,74,POPLATEK MESICNE,1997-08-11
2899,3047,16,POPLATEK MESICNE,1993-02-17
2900,3048,74,POPLATEK TYDNE,1997-12-26
2901,3049,61,POPLATEK MESICNE,1994-09-08
2902,3050,60,POPLATEK MESICNE,1993-05-08
2903,3051,9,POPLATEK MESICNE,1996-01-01
2904,3052,44,POPLATEK MESICNE,1997-04-26
2905,3053,11,POPLATEK MESICNE,1993-08-23
2906,3055,15,POPLATEK MESICNE,1996-05-26
2907,3056,55,POPLATEK MESICNE,1993-12-22
2908,3057,9,POPLATEK MESICNE,1997-07-23
2909,3058,44,POPLATEK MESICNE,1994-10-23
2910,3059,1,POPLATEK MESICNE,1997-02-15
2911,3060,73,POPLATEK MESICNE,1997-06-09
2912,3061,76,POPLATEK MESICNE,1995-11-08
2913,3062,17,POPLATEK MESICNE,1997-08-15
2914,3063,72,POPLATEK MESICNE,1993-05-26
2915,3064,40,POPLATEK MESICNE,1993-05-23
2916,3066,74,POPLATEK MESICNE,1996-08-12
2917,3067,46,POPLATEK MESICNE,1997-01-30
2918,3068,59,POPLATEK MESICNE,1993-04-25
2919,3069,66,POPLATEK MESICNE,1993-03-20
2920,3070,56,POPLATEK MESICNE,1997-08-21
2921,3071,41,POPLATEK MESICNE,1996-10-03
2922,3072,8,POPLATEK MESICNE,1993-06-05
2923,3074,74,POPLATEK TYDNE,1994-10-08
2924,3075,71,POPLATEK MESICNE,1997-06-25
2925,3076,54,POPLATEK MESICNE,1993-03-27
2926,3077,64,POPLATEK MESICNE,1997-04-16
2927,3078,1,POPLATEK MESICNE,1993-07-16
2928,3079,18,POPLATEK MESICNE,1996-02-26
2929,3080,57,POPLATEK MESICNE,1995-10-29
2930,3082,33,POPLATEK MESICNE,1997-11-16
2931,3083,66,POPLATEK MESICNE,1997-03-18
2932,3084,59,POPLATEK TYDNE,1996-01-28
2933,3085,66,POPLATEK MESICNE,1997-07-03
2934,3086,1,POPLATEK MESICNE,1993-11-02
2935,3087,15,POPLATEK MESICNE,1993-12-04
2936,3088,18,POPLATEK MESICNE,1996-03-08
2937,3089,12,POPLATEK TYDNE,1996-07-02
2938,3090,1,POPLATEK MESICNE,1996-12-10
2939,3091,3,POPLATEK MESICNE,1993-11-11
2940,3092,46,POPLATEK MESICNE,1995-12-20
2941,3093,16,POPLATEK MESICNE,1996-11-21
2942,3094,56,POPLATEK MESICNE,1993-12-20
2943,3096,68,POPLATEK MESICNE,1993-06-29
2944,3097,66,POPLATEK MESICNE,1997-08-14
2945,3098,1,POPLATEK MESICNE,1996-09-16
2946,3099,70,POPLATEK MESICNE,1993-05-20
2947,3100,65,POPLATEK MESICNE,1997-06-22
2948,3101,1,POPLATEK MESICNE,1994-02-27
2949,3102,33,POPLATEK MESICNE,1997-11-23
2950,3103,1,POPLATEK PO OBRATU,1997-09-21
2951,3104,1,POPLATEK MESICNE,1997-04-29
2952,3105,37,POPLATEK MESICNE,1997-11-21
2953,3106,12,POPLATEK TYDNE,1997-09-26
2954,3107,5,POPLATEK MESICNE,1993-11-20
2955,3108,53,POPLATEK MESICNE,1993-03-14
2956,3109,18,POPLATEK MESICNE,1995-04-08
2957,3110,48,POPLATEK MESICNE,1997-01-12
2958,3111,60,POPLATEK MESICNE,1995-11-08
2959,3112,38,POPLATEK MESICNE,1994-08-12
2960,3113,67,POPLATEK MESICNE,1993-08-16
2961,3114,1,POPLATEK MESICNE,1996-06-15
2962,3115,14,POPLATEK MESICNE,1996-03-27
2963,3116,54,POPLATEK MESICNE,1996-04-05
2964,3117,33,POPLATEK MESICNE,1993-02-24
2965,3118,48,POPLATEK MESICNE,1996-03-10
2966,3119,33,POPLATEK MESICNE,1997-05-02
2967,3120,1,POPLATEK MESICNE,1996-06-20
2968,3121,46,POPLATEK MESICNE,1996-03-08
2969,3122,74,POPLATEK MESICNE,1997-05-12
2970,3124,6,POPLATEK MESICNE,1995-06-13
2971,3125,37,POPLATEK MESICNE,1996-12-16
2972,3126,17,POPLATEK MESICNE,1996-09-03
2973,3127,66,POPLATEK MESICNE,1993-08-08
2974,3128,1,POPLATEK MESICNE,1995-01-06
2975,3129,5,POPLATEK MESICNE,1993-12-05
2976,3130,13,POPLATEK MESICNE,1996-03-20
2977,3131,21,POPLATEK MESICNE,1995-10-23
2978,3132,56,POPLATEK MESICNE,1995-10-08
2979,3133,66,POPLATEK MESICNE,1993-06-14
2980,3134,48,POPLATEK MESICNE,1994-04-29
2981,3135,72,POPLATEK MESICNE,1993-12-27
2982,3136,69,POPLATEK MESICNE,1993-08-07
2983,3137,39,POPLATEK MESICNE,1996-12-15
2984,3138,37,POPLATEK MESICNE,1996-03-24
2985,3139,12,POPLATEK MESICNE,1995-08-30
2986,3140,3,POPLATEK MESICNE,1997-05-13
2987,3141,1,POPLATEK TYDNE,1995-01-06
2988,3142,2,POPLATEK MESICNE,1994-09-14
2989,3143,38,POPLATEK MESICNE,1996-10-18
2990,3144,67,POPLATEK MESICNE,1996-03-09
2991,3145,4,POPLATEK MESICNE,1993-12-03
2992,3146,68,POPLATEK MESICNE,1993-10-26
2993,3147,54,POPLATEK MESICNE,1995-04-05
2994,3148,33,POPLATEK MESICNE,1995-11-19
2995,3149,57,POPLATEK MESICNE,1996-06-27
2996,3151,6,POPLATEK MESICNE,1996-02-21
2997,3152,1,POPLATEK MESICNE,1993-07-16
2998,3153,2,POPLATEK MESICNE,1996-07-05
2999,3154,1,POPLATEK MESICNE,1997-07-02
3000,3155,28,POPLATEK MESICNE,1996-08-29
3001,3156,1,POPLATEK PO OBRATU,1997-11-16
3002,3157,77,POPLATEK MESICNE,1993-09-10
3003,3158,71,POPLATEK MESICNE,1996-10-03
3004,3160,22,POPLATEK MESICNE,1994-06-19
3005,3161,48,POPLATEK MESICNE,1996-08-26
3006,3162,63,POPLATEK TYDNE,1996-05-18
3007,3163,41,POPLATEK MESICNE,1997-05-24
3008,3164,33,POPLATEK MESICNE,1993-12-24
3009,3166,71,POPLATEK MESICNE,1993-08-10
3010,3167,18,POPLATEK MESICNE,1994-08-08
3011,3168,39,POPLATEK MESICNE,1993-02-20
3012,3169,19,POPLATEK MESICNE,1997-12-19
3013,3170,1,POPLATEK MESICNE,1996-01-12
3014,3171,61,POPLATEK MESICNE,1993-09-28
3015,3172,77,POPLATEK MESICNE,1997-05-27
3016,3173,39,POPLATEK MESICNE,1993-05-15
3017,3174,65,POPLATEK MESICNE,1997-12-10
3018,3175,50,POPLATEK MESICNE,1996-10-08
3019,3176,26,POPLATEK MESICNE,1997-03-26
3020,3177,74,POPLATEK MESICNE,1996-11-12
3021,3178,4,POPLATEK MESICNE,1996-04-27
3022,3179,71,POPLATEK MESICNE,1996-09-20
3023,3180,1,POPLATEK MESICNE,1996-06-18
3024,3181,42,POPLATEK MESICNE,1993-05-16
3025,3182,6,POPLATEK MESICNE,1996-12-20
3026,3183,45,POPLATEK MESICNE,1994-04-01
3027,3184,1,POPLATEK MESICNE,1994-02-18
3028,3185,45,POPLATEK MESICNE,1997-07-29
3029,3186,10,POPLATEK MESICNE,1995-05-28
3030,3187,59,POPLATEK MESICNE,1997-12-20
3031,3188,24,POPLATEK MESICNE,1997-02-20
3032,3189,29,POPLATEK MESICNE,1995-11-29
3033,3190,1,POPLATEK MESICNE,1996-12-30
3034,3191,72,POPLATEK MESICNE,1996-09-17
3035,3192,18,POPLATEK MESICNE,1996-07-28
3036,3193,74,POPLATEK MESICNE,1996-02-27
3037,3194,11,POPLATEK MESICNE,1997-04-19
3038,3195,40,POPLATEK MESICNE,1993-09-02
3039,3196,1,POPLATEK MESICNE,1993-12-13
3040,3197,1,POPLATEK MESICNE,1993-12-25
3041,3199,66,POPLATEK MESICNE,1996-06-06
3042,3200,17,POPLATEK PO OBRATU,1995-10-20
3043,3201,4,POPLATEK MESICNE,1994-04-17
3044,3202,8,POPLATEK MESICNE,1997-06-04
3045,3203,23,POPLATEK MESICNE,1995-08-07
3046,3204,61,POPLATEK MESICNE,1996-07-13
3047,3205,1,POPLATEK MESICNE,1995-12-17
3048,3206,38,POPLATEK MESICNE,1996-06-22
3049,3208,29,POPLATEK MESICNE,1997-08-04
3050,3209,45,POPLATEK MESICNE,1997-12-10
3051,3210,1,POPLATEK MESICNE,1993-05-17
3052,3211,72,POPLATEK MESICNE,1997-06-09
3053,3212,70,POPLATEK MESICNE,1993-07-25
3054,3213,51,POPLATEK MESICNE,1993-04-12
3055,3214,67,POPLATEK MESICNE,1997-05-10
3056,3216,3,POPLATEK MESICNE,1995-08-11
3057,3217,75,POPLATEK PO OBRATU,1997-04-23
3058,3218,41,POPLATEK MESICNE,1993-11-14
3059,3219,1,POPLATEK MESICNE,1996-03-26
3060,3220,29,POPLATEK MESICNE,1993-08-14
3061,3221,5,POPLATEK MESICNE,1993-08-17
3062,3222,4,POPLATEK MESICNE,1993-07-21
3063,3223,1,POPLATEK MESICNE,1993-12-07
3064,3224,55,POPLATEK MESICNE,1996-11-10
3065,3225,1,POPLATEK MESICNE,1993-11-01
3066,3226,65,POPLATEK MESICNE,1994-08-28
3067,3227,1,POPLATEK MESICNE,1996-06-24
3068,3228,29,POPLATEK MESICNE,1996-10-30
3069,3229,64,POPLATEK MESICNE,1995-11-18
3070,3230,1,POPLATEK MESICNE,1995-03-11
3071,3231,73,POPLATEK MESICNE,1995-04-18
3072,3232,37,POPLATEK MESICNE,1996-10-02
3073,3233,31,POPLATEK MESICNE,1995-03-03
3074,3234,1,POPLATEK MESICNE,1995-09-16
3075,3235,8,POPLATEK MESICNE,1995-01-26
3076,3236,52,POPLATEK MESICNE,1997-02-20
3077,3237,20,POPLATEK MESICNE,1993-10-02
3078,3238,47,POPLATEK MESICNE,1996-01-07
3079,3239,5,POPLATEK MESICNE,1996-06-19
3080,3240,35,POPLATEK TYDNE,1996-05-29
3081,3241,44,POPLATEK MESICNE,1993-07-16
3082,3242,28,POPLATEK MESICNE,1997-03-02
3083,3243,1,POPLATEK MESICNE,1993-11-10
3084,3244,56,POPLATEK MESICNE,1995-01-14
3085,3245,45,POPLATEK MESICNE,1997-06-26
3086,3246,54,POPLATEK MESICNE,1993-06-14
3087,3247,61,POPLATEK MESICNE,1996-04-11
3088,3248,77,POPLATEK MESICNE,1996-05-11
3089,3249,74,POPLATEK MESICNE,1996-10-11
3090,3250,1,POPLATEK MESICNE,1995-01-06
3091,3251,59,POPLATEK MESICNE,1995-05-18
3092,3252,12,POPLATEK MESICNE,1995-06-12
3093,3253,71,POPLATEK PO OBRATU,1994-03-15
3094,3254,36,POPLATEK MESICNE,1995-08-27
3095,3255,1,POPLATEK MESICNE,1993-09-15
3096,3256,40,POPLATEK MESICNE,1996-11-19
3097,3258,53,POPLATEK MESICNE,1993-06-05
3098,3259,1,POPLATEK MESICNE,1994-04-11
3099,3260,68,POPLATEK MESICNE,1993-03-25
3100,3261,1,POPLATEK MESICNE,1993-07-07
3101,3262,23,POPLATEK MESICNE,1997-06-22
3102,3263,44,POPLATEK MESICNE,1996-03-07
3103,3264,70,POPLATEK MESICNE,1993-10-23
3104,3265,52,POPLATEK PO OBRATU,1996-03-30
3105,3266,14,POPLATEK MESICNE,1997-03-29
3106,3267,64,POPLATEK MESICNE,1993-07-21
3107,3268,21,POPLATEK MESICNE,1993-09-20
3108,3269,37,POPLATEK MESICNE,1995-09-03
3109,3270,30,POPLATEK MESICNE,1995-08-08
3110,3271,8,POPLATEK MESICNE,1996-10-12
3111,3272,53,POPLATEK MESICNE,1996-08-30
3112,3273,74,POPLATEK MESICNE,1995-12-29
3113,3274,76,POPLATEK MESICNE,1997-09-17
3114,3275,74,POPLATEK MESICNE,1994-06-29
3115,3276,1,POPLATEK MESICNE,1997-12-29
3116,3277,36,POPLATEK MESICNE,1993-07-12
3117,3278,4,POPLATEK MESICNE,1996-01-02
3118,3279,46,POPLATEK TYDNE,1994-12-17
3119,3280,1,POPLATEK MESICNE,1996-04-24
3120,3281,1,POPLATEK MESICNE,1997-08-06
3121,3282,1,POPLATEK MESICNE,1996-11-24
3122,3283,68,POPLATEK MESICNE,1993-03-26
3123,3284,64,POPLATEK MESICNE,1993-05-17
3124,3285,43,POPLATEK MESICNE,1996-05-12
3125,3286,8,POPLATEK MESICNE,1996-02-26
3126,3287,18,POPLATEK MESICNE,1993-07-26
3127,3288,54,POPLATEK MESICNE,1994-09-15
3128,3289,1,POPLATEK MESICNE,1994-06-02
3129,3290,19,POPLATEK MESICNE,1996-12-09
3130,3291,45,POPLATEK MESICNE,1996-11-16
3131,3292,1,POPLATEK MESICNE,1993-12-21
3132,3293,1,POPLATEK MESICNE,1997-08-08
3133,3294,75,POPLATEK MESICNE,1996-04-09
3134,3296,67,POPLATEK MESICNE,1996-03-15
3135,3297,53,POPLATEK MESICNE,1995-02-17
3136,3298,29,POPLATEK MESICNE,1993-08-04
3137,3299,11,POPLATEK TYDNE,1997-05-16
3138,3300,71,POPLATEK MESICNE,1997-09-19
3139,3301,14,POPLATEK MESICNE,1996-04-25
3140,3302,21,POPLATEK MESICNE,1993-03-02
3141,3303,1,POPLATEK MESICNE,1995-11-17
3142,3304,36,POPLATEK MESICNE,1997-01-16
3143,3305,13,POPLATEK MESICNE,1995-12-09
3144,3306,75,POPLATEK MESICNE,1993-08-24
3145,3307,30,POPLATEK MESICNE,1994-03-13
3146,3308,40,POPLATEK MESICNE,1996-04-02
3147,3309,66,POPLATEK MESICNE,1993-11-20
3148,3310,25,POPLATEK MESICNE,1993-09-15
3149,3311,8,POPLATEK MESICNE,1996-08-18
3150,3312,30,POPLATEK MESICNE,1996-12-04
3151,3314,25,POPLATEK MESICNE,1996-10-14
3152,3315,23,POPLATEK MESICNE,1995-08-24
3153,3316,28,POPLATEK MESICNE,1993-05-06
3154,3317,4,POPLATEK MESICNE,1995-10-04
3155,3318,62,POPLATEK MESICNE,1996-06-25
3156,3319,56,POPLATEK MESICNE,1993-08-29
3157,3320,1,POPLATEK MESICNE,1995-12-01
3158,3321,17,POPLATEK MESICNE,1995-04-18
3159,3322,65,POPLATEK TYDNE,1996-03-20
3160,3323,13,POPLATEK MESICNE,1993-09-08
3161,3324,3,POPLATEK MESICNE,1997-10-17
3162,3325,11,POPLATEK MESICNE,1997-11-03
3163,3326,5,POPLATEK MESICNE,1993-11-11
3164,3327,45,POPLATEK MESICNE,1993-04-16
3165,3328,1,POPLATEK MESICNE,1997-03-17
3166,3329,3,POPLATEK MESICNE,1996-10-12
3167,3330,76,POPLATEK MESICNE,1995-07-08
3168,3331,16,POPLATEK MESICNE,1997-02-20
3169,3332,17,POPLATEK MESICNE,1997-03-25
3170,3333,44,POPLATEK MESICNE,1997-11-27
3171,3334,67,POPLATEK MESICNE,1996-07-09
3172,3335,35,POPLATEK MESICNE,1996-02-18
3173,3336,51,POPLATEK MESICNE,1994-09-19
3174,3337,58,POPLATEK PO OBRATU,1997-02-22
3175,3338,25,POPLATEK MESICNE,1995-12-24
3176,3339,1,POPLATEK MESICNE,1996-09-27
3177,3342,59,POPLATEK MESICNE,1997-10-06
3178,3343,1,POPLATEK MESICNE,1997-08-03
3179,3344,70,POPLATEK MESICNE,1997-05-15
3180,3345,22,POPLATEK MESICNE,1993-12-08
3181,3346,1,POPLATEK MESICNE,1997-07-25
3182,3347,4,POPLATEK MESICNE,1996-08-19
3183,3348,4,POPLATEK MESICNE,1994-12-08
3184,3349,47,POPLATEK MESICNE,1996-03-28
3185,3350,74,POPLATEK MESICNE,1996-07-13
3186,3351,70,POPLATEK MESICNE,1996-03-08
3187,3352,42,POPLATEK MESICNE,1993-11-08
3188,3353,74,POPLATEK MESICNE,1996-08-27
3189,3354,63,POPLATEK MESICNE,1993-11-05
3190,3355,70,POPLATEK MESICNE,1994-02-26
3191,3357,54,POPLATEK MESICNE,1995-07-26
3192,3358,44,POPLATEK MESICNE,1996-02-21
3193,3359,8,POPLATEK MESICNE,1996-07-30
3194,3360,71,POPLATEK MESICNE,1997-11-10
3195,3361,45,POPLATEK MESICNE,1993-08-26
3196,3362,73,POPLATEK MESICNE,1995-01-25
3197,3363,30,POPLATEK MESICNE,1995-06-24
3198,3364,21,POPLATEK TYDNE,1994-12-08
3199,3365,11,POPLATEK MESICNE,1997-11-18
3200,3366,68,POPLATEK MESICNE,1996-03-02
3201,3367,1,POPLATEK MESICNE,1993-04-01
3202,3368,24,POPLATEK MESICNE,1995-09-14
3203,3369,8,POPLATEK MESICNE,1994-12-01
3204,3370,49,POPLATEK MESICNE,1993-11-15
3205,3371,68,POPLATEK MESICNE,1993-11-04
3206,3372,23,POPLATEK MESICNE,1994-05-26
3207,3373,27,POPLATEK MESICNE,1996-01-18
3208,3374,21,POPLATEK MESICNE,1993-02-17
3209,3375,9,POPLATEK MESICNE,1997-01-15
3210,3376,58,POPLATEK MESICNE,1996-11-17
3211,3377,74,POPLATEK MESICNE,1996-12-02
3212,3378,55,POPLATEK MESICNE,1994-03-14
3213,3379,63,POPLATEK MESICNE,1997-01-24
3214,3380,64,POPLATEK MESICNE,1993-12-10
3215,3381,68,POPLATEK MESICNE,1997-08-02
3216,3382,23,POPLATEK TYDNE,1997-11-20
3217,3383,29,POPLATEK MESICNE,1997-09-28
3218,3384,14,POPLATEK MESICNE,1995-11-05
3219,3385,1,POPLATEK MESICNE,1997-12-21
3220,3386,2,POPLATEK MESICNE,1995-05-23
3221,3387,25,POPLATEK TYDNE,1996-12-28
3222,3389,13,POPLATEK MESICNE,1996-01-30
3223,3390,12,POPLATEK TYDNE,1996-12-22
3224,3391,74,POPLATEK MESICNE,1993-04-01
3225,3392,1,POPLATEK MESICNE,1995-06-08
3226,3393,4,POPLATEK MESICNE,1996-12-22
3227,3394,23,POPLATEK MESICNE,1996-10-09
3228,3395,16,POPLATEK MESICNE,1997-11-05
3229,3396,1,POPLATEK MESICNE,1997-11-20
3230,3397,49,POPLATEK MESICNE,1996-08-04
3231,3398,43,POPLATEK MESICNE,1997-04-15
3232,3399,63,POPLATEK MESICNE,1996-09-26
3233,3401,38,POPLATEK TYDNE,1997-10-04
3234,3402,76,POPLATEK TYDNE,1995-03-16
3235,3403,63,POPLATEK MESICNE,1997-05-20
3236,3404,33,POPLATEK MESICNE,1997-11-04
3237,3405,36,POPLATEK MESICNE,1994-03-07
3238,3406,53,POPLATEK MESICNE,1997-12-08
3239,3407,28,POPLATEK MESICNE,1993-08-24
3240,3408,62,POPLATEK MESICNE,1993-09-19
3241,3409,23,POPLATEK MESICNE,1996-03-01
3242,3410,39,POPLATEK MESICNE,1995-07-03
3243,3411,19,POPLATEK MESICNE,1996-12-17
3244,3412,31,POPLATEK MESICNE,1996-12-20
3245,3413,70,POPLATEK MESICNE,1993-07-13
3246,3415,75,POPLATEK MESICNE,1997-12-06
3247,3417,48,POPLATEK MESICNE,1995-09-28
3248,3418,42,POPLATEK PO OBRATU,1996-09-02
3249,3419,1,POPLATEK MESICNE,1994-10-29
3250,3421,31,POPLATEK MESICNE,1995-02-01
3251,3422,21,POPLATEK MESICNE,1996-03-28
3252,3423,11,POPLATEK MESICNE,1997-11-10
3253,3424,74,POPLATEK MESICNE,1993-02-16
3254,3425,70,POPLATEK MESICNE,1994-08-24
3255,3426,9,POPLATEK TYDNE,1996-07-13
3256,3427,36,POPLATEK MESICNE,1996-08-23
3257,3428,27,POPLATEK MESICNE,1997-07-12
3258,3429,73,POPLATEK MESICNE,1993-12-17
3259,3430,9,POPLATEK MESICNE,1996-12-10
3260,3431,64,POPLATEK MESICNE,1996-09-21
3261,3432,1,POPLATEK MESICNE,1996-06-25
3262,3433,73,POPLATEK MESICNE,1997-07-07
3263,3434,32,POPLATEK MESICNE,1996-05-13
3264,3435,59,POPLATEK MESICNE,1993-07-01
3265,3436,5,POPLATEK MESICNE,1995-06-24
3266,3437,1,POPLATEK MESICNE,1996-11-13
3267,3438,35,POPLATEK MESICNE,1996-12-21
3268,3439,16,POPLATEK MESICNE,1996-02-16
3269,3440,22,POPLATEK MESICNE,1995-09-22
3270,3442,4,POPLATEK MESICNE,1996-01-16
3271,3443,45,POPLATEK MESICNE,1996-07-26
3272,3444,53,POPLATEK TYDNE,1997-09-04
3273,3445,1,POPLATEK MESICNE,1994-02-22
3274,3446,6,POPLATEK PO OBRATU,1996-09-27
3275,3448,58,POPLATEK TYDNE,1996-06-06
3276,3449,1,POPLATEK MESICNE,1995-04-27
3277,3450,1,POPLATEK MESICNE,1996-12-13
3278,3451,52,POPLATEK MESICNE,1996-04-27
3279,3452,63,POPLATEK MESICNE,1996-12-13
3280,3453,13,POPLATEK MESICNE,1995-06-08
3281,3454,32,POPLATEK MESICNE,1996-10-17
3282,3455,34,POPLATEK MESICNE,1996-03-13
3283,3456,32,POPLATEK MESICNE,1993-09-06
3284,3457,54,POPLATEK MESICNE,1994-10-01
3285,3458,63,POPLATEK MESICNE,1995-07-07
3286,3459,76,POPLATEK MESICNE,1996-06-02
3287,3460,16,POPLATEK MESICNE,1997-04-08
3288,3461,8,POPLATEK MESICNE,1997-06-23
3289,3462,51,POPLATEK MESICNE,1996-03-04
3290,3463,38,POPLATEK MESICNE,1997-09-21
3291,3464,25,POPLATEK MESICNE,1995-05-05
3292,3465,1,POPLATEK MESICNE,1993-07-16
3293,3466,64,POPLATEK MESICNE,1995-02-16
3294,3467,17,POPLATEK MESICNE,1996-08-25
3295,3468,32,POPLATEK MESICNE,1996-02-14
3296,3469,76,POPLATEK MESICNE,1993-05-22
3297,3470,8,POPLATEK MESICNE,1997-01-12
3298,3471,63,POPLATEK MESICNE,1997-01-22
3299,3472,55,POPLATEK MESICNE,1996-07-21
3300,3474,23,POPLATEK MESICNE,1995-07-12
3301,3476,3,POPLATEK MESICNE,1995-12-16
3302,3477,71,POPLATEK MESICNE,1993-08-22
3303,3478,30,POPLATEK MESICNE,1994-09-04
3304,3479,22,POPLATEK MESICNE,1994-06-14
3305,3480,58,POPLATEK MESICNE,1993-09-14
3306,3482,70,POPLATEK MESICNE,1995-01-03
3307,3483,40,POPLATEK MESICNE,1993-10-12
3308,3484,22,POPLATEK MESICNE,1994-06-01
3309,3485,53,POPLATEK MESICNE,1996-06-19
