,Total day charge,Total intl calls,Area code_415,Area code_510,Total eve minutes,Total day minutes,Total day calls,Voice mail plan,Area code_408,Customer service calls,International plan,Churn,Number vmail messages,Total intl minutes,Total intl charge,Total eve charge
1729,8.11,3.0,0.0,1.0,264.4,47.7,89.0,0.0,0.0,0.0,1.0,1.0,0.0,13.2,3.56,22.47
1730,32.32,2.0,1.0,0.0,182.2,190.1,105.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3.51,15.49
1731,15.22,1.0,0.0,0.0,339.9,89.5,94.0,0.0,1.0,1.0,1.0,1.0,0.0,7.9,2.13,28.89
1732,31.04,5.0,1.0,0.0,154.5,182.6,83.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.27,13.13
1733,34.94,4.0,1.0,0.0,298.5,205.5,86.0,1.0,0.0,1.0,0.0,0.0,35.0,6.9,1.86,25.37
1734,39.36,10.0,1.0,0.0,266.9,231.5,82.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4,2.0,22.69
1735,42.72,1.0,0.0,1.0,252.5,251.3,69.0,0.0,0.0,3.0,1.0,1.0,0.0,9.9,2.67,21.46
1736,29.1,3.0,1.0,0.0,243.5,171.2,103.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,3.51,20.7
1737,33.64,2.0,0.0,1.0,251.0,197.9,89.0,0.0,0.0,2.0,0.0,0.0,0.0,11.2,3.02,21.34
1738,22.92,8.0,0.0,1.0,204.1,134.8,94.0,0.0,0.0,1.0,0.0,0.0,0.0,6.7,1.81,17.35
1739,32.54,3.0,1.0,0.0,168.5,191.4,114.0,0.0,0.0,1.0,0.0,0.0,0.0,10.3,2.78,14.32
1740,29.67,2.0,1.0,0.0,197.4,174.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.86,16.78
1741,30.16,4.0,1.0,0.0,226.2,177.4,125.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.94,19.23
1742,30.96,1.0,0.0,1.0,211.5,182.1,89.0,0.0,0.0,1.0,0.0,0.0,0.0,6.8,1.84,17.98
1743,37.81,4.0,0.0,0.0,165.4,222.4,85.0,0.0,1.0,0.0,0.0,0.0,0.0,11.2,3.02,14.06
1744,8.13,7.0,0.0,1.0,178.9,47.8,120.0,0.0,0.0,0.0,1.0,1.0,0.0,13.3,3.59,15.21
1745,20.71,5.0,0.0,1.0,89.3,121.8,97.0,0.0,0.0,1.0,0.0,0.0,0.0,10.3,2.78,7.59
1746,24.4,5.0,1.0,0.0,189.3,143.5,121.0,0.0,0.0,3.0,0.0,0.0,0.0,8.8,2.38,16.09
1747,28.03,4.0,1.0,0.0,210.4,164.9,68.0,0.0,0.0,2.0,0.0,0.0,0.0,7.8,2.11,17.88
1748,32.91,1.0,1.0,0.0,148.7,193.6,58.0,0.0,0.0,2.0,0.0,0.0,0.0,13.1,3.54,12.64
1749,17.19,5.0,0.0,1.0,263.2,101.1,121.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.97,22.37
1750,15.69,3.0,1.0,0.0,193.1,92.3,88.0,1.0,0.0,2.0,0.0,0.0,24.0,11.6,3.13,16.41
1751,28.71,7.0,1.0,0.0,123.9,168.9,128.0,0.0,0.0,2.0,0.0,0.0,0.0,2.9,0.78,10.53
1752,37.26,5.0,0.0,1.0,206.0,219.2,102.0,1.0,0.0,1.0,0.0,0.0,29.0,15.0,4.05,17.51
1753,30.28,4.0,0.0,1.0,242.8,178.1,130.0,1.0,0.0,0.0,0.0,0.0,37.0,13.0,3.51,20.64
1754,24.91,6.0,0.0,1.0,284.5,146.5,101.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,3.78,24.18
1755,29.29,5.0,1.0,0.0,266.2,172.3,116.0,1.0,0.0,1.0,0.0,0.0,31.0,11.8,3.19,22.63
1756,28.76,4.0,1.0,0.0,173.3,169.2,124.0,0.0,0.0,4.0,0.0,1.0,0.0,12.4,3.35,14.73
1757,21.05,4.0,0.0,1.0,319.0,123.8,107.0,0.0,0.0,2.0,0.0,0.0,0.0,7.3,1.97,27.12
1758,16.32,4.0,0.0,1.0,177.0,96.0,117.0,0.0,0.0,3.0,0.0,0.0,0.0,9.7,2.62,15.05
1759,15.88,1.0,0.0,0.0,252.0,93.4,106.0,1.0,1.0,1.0,0.0,0.0,27.0,10.9,2.94,21.42
1760,43.84,2.0,0.0,0.0,211.6,257.9,92.0,0.0,1.0,2.0,0.0,0.0,0.0,9.4,2.54,17.99
1761,14.48,3.0,0.0,0.0,230.4,85.2,98.0,1.0,1.0,2.0,1.0,0.0,29.0,9.0,2.43,19.58
1762,27.2,10.0,1.0,0.0,184.5,160.0,72.0,1.0,0.0,1.0,0.0,0.0,34.0,6.1,1.65,15.68
1763,31.09,4.0,1.0,0.0,292.4,182.9,54.0,1.0,0.0,0.0,0.0,0.0,10.0,11.5,3.11,24.85
1764,36.75,1.0,1.0,0.0,222.2,216.2,67.0,0.0,0.0,2.0,0.0,0.0,0.0,3.1,0.84,18.89
1765,44.49,5.0,1.0,0.0,181.8,261.7,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.89,15.45
1766,30.12,6.0,0.0,1.0,123.5,177.2,142.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,2.27,10.5
1767,15.22,3.0,0.0,1.0,180.8,89.5,128.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,3.78,15.37
1768,24.65,2.0,0.0,1.0,294.3,145.0,103.0,0.0,0.0,4.0,1.0,1.0,0.0,11.0,2.97,25.02
1769,27.12,3.0,0.0,1.0,119.7,159.5,99.0,0.0,0.0,2.0,0.0,0.0,0.0,6.8,1.84,10.17
1770,25.81,8.0,1.0,0.0,138.0,151.8,106.0,0.0,0.0,3.0,0.0,0.0,0.0,11.2,3.02,11.73
1771,29.95,4.0,0.0,0.0,236.0,176.2,120.0,0.0,1.0,1.0,0.0,0.0,0.0,10.6,2.86,20.06
1772,25.86,5.0,0.0,0.0,121.0,152.1,95.0,0.0,1.0,0.0,0.0,0.0,0.0,9.8,2.65,10.29
1773,27.42,3.0,0.0,0.0,220.6,161.3,122.0,0.0,1.0,1.0,0.0,0.0,0.0,9.6,2.59,18.75
1774,29.19,3.0,0.0,1.0,144.5,171.7,78.0,0.0,0.0,3.0,1.0,0.0,0.0,6.8,1.84,12.28
1775,47.41,7.0,1.0,0.0,190.2,278.9,110.0,0.0,0.0,0.0,0.0,1.0,0.0,11.7,3.16,16.17
1776,36.21,3.0,1.0,0.0,226.2,213.0,121.0,1.0,0.0,4.0,0.0,0.0,27.0,11.1,3.0,19.23
1777,41.29,12.0,1.0,0.0,170.9,242.9,67.0,1.0,0.0,1.0,0.0,0.0,36.0,4.8,1.3,14.53
1778,36.92,2.0,1.0,0.0,303.4,217.2,121.0,0.0,0.0,0.0,0.0,1.0,0.0,12.4,3.35,25.79
1779,29.9,7.0,1.0,0.0,285.2,175.9,111.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3.51,24.24
1780,51.54,3.0,1.0,0.0,170.5,303.2,133.0,0.0,0.0,0.0,0.0,1.0,0.0,11.5,3.11,14.49
1781,40.61,3.0,1.0,0.0,187.2,238.9,107.0,0.0,0.0,2.0,0.0,0.0,0.0,11.8,3.19,15.91
1782,32.23,5.0,1.0,0.0,179.0,189.6,42.0,1.0,0.0,2.0,0.0,0.0,22.0,11.4,3.08,15.22
1783,22.66,5.0,0.0,0.0,247.8,133.3,94.0,0.0,1.0,5.0,0.0,1.0,0.0,11.3,3.05,21.06
1784,15.76,4.0,1.0,0.0,127.8,92.7,107.0,1.0,0.0,3.0,0.0,0.0,28.0,9.9,2.67,10.86
1785,30.12,7.0,1.0,0.0,248.9,177.2,72.0,0.0,0.0,3.0,0.0,0.0,0.0,8.6,2.32,21.16
1786,31.37,6.0,1.0,0.0,209.0,184.5,103.0,0.0,0.0,2.0,0.0,0.0,0.0,10.2,2.75,17.77
1787,29.94,9.0,1.0,0.0,159.4,176.1,109.0,1.0,0.0,0.0,0.0,0.0,24.0,12.1,3.27,13.55
1788,34.8,4.0,1.0,0.0,143.1,204.7,108.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,2.97,12.16
1789,24.41,5.0,0.0,1.0,134.3,143.6,80.0,0.0,0.0,2.0,0.0,0.0,0.0,15.5,4.19,11.42
1790,30.48,5.0,0.0,0.0,188.8,179.3,93.0,0.0,1.0,1.0,0.0,0.0,0.0,12.1,3.27,16.05
1791,23.34,2.0,1.0,0.0,212.2,137.3,100.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,2.84,18.04
1792,40.43,6.0,0.0,0.0,223.5,237.8,92.0,0.0,1.0,2.0,0.0,0.0,0.0,10.2,2.75,19.0
1793,34.63,5.0,0.0,1.0,216.4,203.7,92.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,2.05,18.39
1794,32.52,5.0,1.0,0.0,250.7,191.3,95.0,1.0,0.0,2.0,0.0,0.0,25.0,17.6,4.75,21.31
1795,35.55,3.0,0.0,1.0,205.0,209.1,141.0,0.0,0.0,2.0,1.0,0.0,0.0,7.8,2.11,17.43
1796,15.1,9.0,0.0,1.0,109.6,88.8,104.0,1.0,0.0,3.0,0.0,0.0,33.0,7.1,1.92,9.32
1797,23.44,5.0,0.0,1.0,192.6,137.9,96.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.97,16.37
1798,35.29,3.0,0.0,0.0,152.7,207.6,65.0,1.0,1.0,1.0,0.0,0.0,13.0,9.7,2.62,12.98
1799,45.58,6.0,0.0,1.0,120.5,268.1,95.0,0.0,0.0,2.0,0.0,0.0,0.0,14.4,3.89,10.24
1800,28.34,7.0,1.0,0.0,179.3,166.7,61.0,0.0,0.0,4.0,0.0,1.0,0.0,6.8,1.84,15.24
1801,30.91,3.0,1.0,0.0,198.6,181.8,108.0,0.0,0.0,2.0,0.0,0.0,0.0,9.3,2.51,16.88
1802,25.01,7.0,1.0,0.0,199.7,147.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.7,16.97
1803,6.41,3.0,1.0,0.0,144.1,37.7,115.0,1.0,0.0,1.0,0.0,0.0,29.0,4.9,1.32,12.25
1804,31.45,3.0,1.0,0.0,224.9,185.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,11.4,3.08,19.12
1805,26.59,4.0,1.0,0.0,171.0,156.4,108.0,0.0,0.0,2.0,0.0,0.0,0.0,8.6,2.32,14.54
1806,40.68,3.0,0.0,1.0,195.7,239.3,84.0,0.0,0.0,1.0,0.0,0.0,0.0,10.9,2.94,16.63
1807,22.93,6.0,0.0,1.0,211.5,134.9,70.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.05,17.98
1808,33.12,3.0,1.0,0.0,209.9,194.8,116.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,3.46,17.84
1809,15.74,4.0,0.0,1.0,177.6,92.6,85.0,0.0,0.0,3.0,0.0,0.0,0.0,14.4,3.89,15.1
1810,35.6,4.0,0.0,1.0,211.5,209.4,133.0,0.0,0.0,1.0,0.0,0.0,0.0,7.2,1.94,17.98
1811,33.59,6.0,1.0,0.0,164.5,197.6,83.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4,1.73,13.98
1812,2.99,6.0,0.0,0.0,161.7,17.6,121.0,0.0,1.0,1.0,0.0,0.0,0.0,10.6,2.86,13.74
1813,34.39,3.0,1.0,0.0,69.2,202.3,97.0,1.0,0.0,1.0,0.0,0.0,28.0,6.7,1.81,5.88
1814,23.14,4.0,1.0,0.0,181.4,136.1,116.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,3.05,15.42
1815,35.19,6.0,0.0,0.0,167.4,207.0,109.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6,0.7,14.23
1816,35.34,3.0,0.0,0.0,233.5,207.9,95.0,1.0,1.0,1.0,0.0,0.0,33.0,13.5,3.65,19.85
1817,47.01,3.0,1.0,0.0,195.6,276.5,122.0,0.0,0.0,1.0,1.0,1.0,0.0,7.2,1.94,16.63
1818,53.35,7.0,1.0,0.0,147.7,313.8,87.0,1.0,0.0,3.0,0.0,0.0,31.0,10.1,2.73,12.55
1819,49.05,5.0,1.0,0.0,203.4,288.5,114.0,1.0,0.0,1.0,1.0,0.0,25.0,13.0,3.51,17.29
1820,11.03,1.0,0.0,0.0,184.1,64.9,76.0,1.0,1.0,1.0,0.0,0.0,35.0,14.6,3.94,15.65
1821,41.4,9.0,0.0,1.0,236.8,243.5,137.0,1.0,0.0,1.0,0.0,0.0,26.0,9.0,2.43,20.13
1822,33.49,3.0,0.0,0.0,203.7,197.0,97.0,0.0,1.0,3.0,0.0,0.0,0.0,8.7,2.35,17.31
1823,47.26,4.0,1.0,0.0,253.2,278.0,88.0,1.0,0.0,0.0,0.0,0.0,31.0,8.7,2.35,21.52
1824,37.38,4.0,0.0,1.0,222.1,219.9,102.0,1.0,0.0,1.0,0.0,0.0,37.0,10.0,2.7,18.88
1825,24.77,7.0,0.0,0.0,191.0,145.7,88.0,1.0,1.0,0.0,0.0,0.0,16.0,11.3,3.05,16.24
1826,12.89,13.0,1.0,0.0,173.6,75.8,102.0,1.0,0.0,0.0,0.0,0.0,37.0,8.2,2.21,14.76
1827,33.3,4.0,1.0,0.0,228.6,195.9,86.0,0.0,0.0,3.0,0.0,0.0,0.0,12.2,3.29,19.43
1828,21.08,2.0,0.0,1.0,262.1,124.0,102.0,0.0,0.0,2.0,0.0,0.0,0.0,11.7,3.16,22.28
1829,29.22,3.0,1.0,0.0,159.0,171.9,98.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,2.05,13.52
1830,42.4,2.0,0.0,1.0,209.5,249.4,70.0,1.0,0.0,4.0,0.0,0.0,31.0,9.9,2.67,17.81
1831,38.83,7.0,1.0,0.0,145.1,228.4,100.0,0.0,0.0,0.0,1.0,0.0,0.0,7.7,2.08,12.33
1832,28.66,2.0,0.0,1.0,205.1,168.6,71.0,0.0,0.0,3.0,0.0,0.0,0.0,5.9,1.59,17.43
1833,21.03,4.0,1.0,0.0,248.5,123.7,138.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.59,21.12
1834,30.38,4.0,1.0,0.0,252.3,178.7,61.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,2.27,21.45
1835,19.24,5.0,1.0,0.0,185.5,113.2,86.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,2.57,15.77
1836,24.21,6.0,1.0,0.0,313.7,142.4,106.0,1.0,0.0,2.0,0.0,0.0,25.0,13.4,3.62,26.66
1837,34.71,4.0,1.0,0.0,205.9,204.2,57.0,1.0,0.0,0.0,0.0,0.0,38.0,8.3,2.24,17.5
1838,25.45,4.0,1.0,0.0,212.5,149.7,71.0,0.0,0.0,3.0,0.0,0.0,0.0,12.6,3.4,18.06
1839,38.61,4.0,1.0,0.0,120.5,227.1,116.0,0.0,0.0,5.0,0.0,1.0,0.0,4.7,1.27,10.24
1840,26.4,5.0,1.0,0.0,169.9,155.3,75.0,0.0,0.0,2.0,0.0,0.0,0.0,12.6,3.4,14.44
1841,26.59,3.0,0.0,0.0,185.5,156.4,105.0,0.0,1.0,1.0,0.0,0.0,0.0,11.8,3.19,15.77
1842,25.28,7.0,1.0,0.0,167.3,148.7,105.0,1.0,0.0,0.0,0.0,0.0,42.0,10.4,2.81,14.22
1843,46.19,4.0,0.0,1.0,155.1,271.7,112.0,0.0,0.0,3.0,0.0,0.0,0.0,6.6,1.78,13.18
1844,32.93,4.0,1.0,0.0,126.9,193.7,74.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.38,10.79
1845,41.7,2.0,0.0,1.0,259.9,245.3,108.0,0.0,0.0,3.0,0.0,1.0,0.0,10.7,2.89,22.09
1846,33.34,1.0,0.0,0.0,236.8,196.1,87.0,0.0,1.0,0.0,0.0,0.0,0.0,11.9,3.21,20.13
1847,38.25,3.0,0.0,1.0,191.3,225.0,78.0,1.0,0.0,1.0,1.0,0.0,31.0,9.1,2.46,16.26
1848,32.25,4.0,0.0,1.0,115.9,189.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.0,9.85
1849,24.29,4.0,1.0,0.0,177.9,142.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.78,15.12
1850,29.85,6.0,1.0,0.0,238.0,175.6,80.0,0.0,0.0,1.0,0.0,0.0,0.0,10.2,2.75,20.23
1851,15.71,4.0,1.0,0.0,219.0,92.4,109.0,0.0,0.0,2.0,0.0,0.0,0.0,12.9,3.48,18.62
1852,15.78,5.0,0.0,1.0,159.6,92.8,92.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8,2.38,13.57
1853,37.69,4.0,1.0,0.0,236.1,221.7,100.0,1.0,0.0,0.0,0.0,0.0,27.0,8.0,2.16,20.07
1854,27.13,3.0,0.0,1.0,276.8,159.6,94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.38,23.53
1855,27.05,6.0,1.0,0.0,202.5,159.1,100.0,0.0,0.0,2.0,0.0,0.0,0.0,11.5,3.11,17.21
1856,8.48,4.0,0.0,1.0,150.7,49.9,123.0,0.0,0.0,2.0,0.0,0.0,0.0,10.1,2.73,12.81
1857,19.87,9.0,1.0,0.0,232.4,116.9,120.0,1.0,0.0,0.0,0.0,0.0,32.0,11.0,2.97,19.75
1858,43.25,5.0,1.0,0.0,159.3,254.4,120.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.62,13.54
1859,35.19,3.0,1.0,0.0,173.8,207.0,112.0,0.0,0.0,1.0,0.0,0.0,0.0,12.1,3.27,14.77
1860,24.7,4.0,0.0,1.0,303.8,145.3,89.0,0.0,0.0,0.0,1.0,0.0,0.0,8.9,2.4,25.82
1861,39.22,2.0,0.0,0.0,233.8,230.7,102.0,1.0,1.0,3.0,0.0,0.0,25.0,13.5,3.65,19.87
1862,25.76,2.0,1.0,0.0,242.2,151.5,104.0,0.0,0.0,1.0,0.0,0.0,0.0,10.8,2.92,20.59
1863,24.84,3.0,0.0,0.0,196.2,146.1,57.0,0.0,1.0,0.0,0.0,0.0,0.0,9.2,2.48,16.68
1864,34.03,4.0,0.0,0.0,244.4,200.2,105.0,1.0,1.0,3.0,0.0,0.0,35.0,11.6,3.13,20.77
1865,25.62,4.0,1.0,0.0,246.7,150.7,52.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.89,20.97
1866,31.62,4.0,1.0,0.0,66.0,186.0,107.0,0.0,0.0,1.0,1.0,0.0,0.0,12.9,3.48,5.61
1867,36.19,3.0,1.0,0.0,187.0,212.9,110.0,0.0,0.0,3.0,0.0,0.0,0.0,6.3,1.7,15.9
1868,33.12,7.0,0.0,1.0,213.4,194.8,133.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.11,18.14
1869,46.33,6.0,1.0,0.0,253.0,272.5,105.0,1.0,0.0,3.0,0.0,0.0,30.0,8.7,2.35,21.51
1870,22.97,4.0,1.0,0.0,205.2,135.1,109.0,0.0,0.0,1.0,0.0,0.0,0.0,11.7,3.16,17.44
1871,39.19,6.0,0.0,1.0,265.8,230.5,116.0,1.0,0.0,5.0,0.0,0.0,35.0,10.6,2.86,22.59
1872,24.36,2.0,0.0,1.0,230.7,143.3,120.0,0.0,0.0,4.0,0.0,1.0,0.0,7.8,2.11,19.61
1873,46.09,5.0,1.0,0.0,237.0,271.1,108.0,0.0,0.0,2.0,0.0,1.0,0.0,9.8,2.65,20.15
1874,43.1,2.0,1.0,0.0,117.9,253.5,104.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.78,10.02
1875,28.41,1.0,1.0,0.0,131.8,167.1,77.0,0.0,0.0,6.0,0.0,1.0,0.0,9.4,2.54,11.2
1876,17.8,2.0,1.0,0.0,249.8,104.7,115.0,0.0,0.0,1.0,0.0,0.0,0.0,8.9,2.4,21.23
1877,23.02,2.0,0.0,1.0,238.1,135.4,101.0,0.0,0.0,1.0,0.0,0.0,0.0,10.6,2.86,20.24
1878,24.62,4.0,0.0,1.0,164.9,144.8,84.0,0.0,0.0,2.0,0.0,0.0,0.0,8.2,2.21,14.02
1879,16.8,4.0,1.0,0.0,146.9,98.8,97.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,2.7,12.49
1880,26.83,2.0,0.0,1.0,203.2,157.8,71.0,0.0,0.0,3.0,1.0,1.0,0.0,10.0,2.7,17.27
1881,27.71,5.0,1.0,0.0,312.8,163.0,107.0,1.0,0.0,1.0,0.0,0.0,37.0,11.6,3.13,26.59
1882,30.87,6.0,1.0,0.0,335.7,181.6,119.0,0.0,0.0,4.0,0.0,0.0,0.0,8.3,2.24,28.53
1883,21.93,3.0,0.0,1.0,188.0,129.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,11.2,3.02,15.98
1884,14.62,4.0,0.0,0.0,260.7,86.0,83.0,0.0,1.0,1.0,0.0,0.0,0.0,8.9,2.4,22.16
1885,32.96,7.0,0.0,1.0,189.8,193.9,71.0,1.0,0.0,0.0,0.0,0.0,17.0,12.6,3.4,16.13
1886,18.6,7.0,0.0,1.0,244.7,109.4,107.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.92,20.8
1887,32.11,2.0,1.0,0.0,153.6,188.9,105.0,0.0,0.0,2.0,0.0,0.0,0.0,10.2,2.75,13.06
1888,30.58,2.0,0.0,0.0,170.0,179.9,72.0,0.0,1.0,1.0,1.0,1.0,0.0,13.8,3.73,14.45
1889,31.18,8.0,1.0,0.0,281.3,183.4,98.0,0.0,0.0,1.0,0.0,0.0,0.0,8.2,2.21,23.91
1890,48.98,0.0,0.0,0.0,137.9,288.1,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72
1891,28.76,4.0,1.0,0.0,149.9,169.2,96.0,0.0,0.0,2.0,0.0,0.0,0.0,4.6,1.24,12.74
1892,35.31,5.0,0.0,0.0,210.6,207.7,116.0,0.0,1.0,0.0,0.0,0.0,0.0,9.6,2.59,17.9
1893,28.82,4.0,1.0,0.0,112.9,169.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.35,9.6
1894,24.06,4.0,1.0,0.0,263.0,141.5,102.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4,0.92,22.36
1895,26.32,4.0,0.0,0.0,244.0,154.8,71.0,0.0,1.0,0.0,0.0,0.0,0.0,12.8,3.46,20.74
1896,22.7,4.0,1.0,0.0,219.6,133.5,51.0,0.0,0.0,1.0,1.0,0.0,0.0,11.7,3.16,18.67
1897,38.18,8.0,0.0,0.0,225.9,224.6,94.0,0.0,1.0,2.0,0.0,0.0,0.0,12.5,3.38,19.2
1898,46.55,3.0,1.0,0.0,289.7,273.8,97.0,0.0,0.0,2.0,0.0,1.0,0.0,5.8,1.57,24.62
1899,17.68,8.0,1.0,0.0,197.0,104.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.94,16.75
1900,19.62,4.0,1.0,0.0,217.4,115.4,90.0,1.0,0.0,1.0,0.0,0.0,31.0,13.1,3.54,18.48
1901,37.76,3.0,1.0,0.0,199.4,222.1,107.0,0.0,0.0,2.0,0.0,0.0,0.0,9.4,2.54,16.95
1902,19.79,3.0,1.0,0.0,95.6,116.4,98.0,0.0,0.0,3.0,0.0,0.0,0.0,10.5,2.84,8.13
1903,37.01,0.0,1.0,0.0,231.7,217.7,118.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.69
1904,22.0,3.0,1.0,0.0,157.3,129.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.59,13.37
1905,27.51,4.0,1.0,0.0,273.0,161.8,73.0,1.0,0.0,0.0,0.0,0.0,33.0,13.7,3.7,23.21
1906,33.8,5.0,0.0,0.0,238.6,198.8,122.0,1.0,1.0,1.0,0.0,0.0,29.0,11.5,3.11,20.28
1907,25.13,5.0,0.0,0.0,147.4,147.8,85.0,1.0,1.0,1.0,0.0,0.0,45.0,14.0,3.78,12.53
1908,44.59,5.0,1.0,0.0,198.9,262.3,114.0,0.0,0.0,3.0,0.0,0.0,0.0,6.6,1.78,16.91
1909,41.89,7.0,1.0,0.0,160.3,246.4,83.0,0.0,0.0,1.0,0.0,0.0,0.0,7.6,2.05,13.63
1910,29.63,6.0,1.0,0.0,140.2,174.3,123.0,0.0,0.0,4.0,0.0,1.0,0.0,9.0,2.43,11.92
1911,31.18,4.0,0.0,1.0,168.8,183.4,111.0,0.0,0.0,4.0,0.0,0.0,0.0,9.9,2.67,14.35
1912,32.62,3.0,1.0,0.0,200.9,191.9,95.0,0.0,0.0,1.0,0.0,0.0,0.0,18.2,4.91,17.08
1913,31.93,3.0,1.0,0.0,154.6,187.8,109.0,0.0,0.0,2.0,0.0,0.0,0.0,10.1,2.73,13.14
1914,44.15,2.0,0.0,1.0,152.7,259.7,106.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.75,12.98
1915,30.67,5.0,1.0,0.0,194.0,180.4,123.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4,2.27,16.49
1916,8.81,4.0,0.0,1.0,230.2,51.8,107.0,0.0,0.0,2.0,0.0,0.0,0.0,10.4,2.81,19.57
1917,51.66,3.0,1.0,0.0,232.2,303.9,106.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8,1.57,19.74
1918,21.03,4.0,1.0,0.0,172.6,123.7,125.0,1.0,0.0,1.0,0.0,1.0,36.0,8.8,2.38,14.67
1919,35.05,7.0,0.0,1.0,164.5,206.2,122.0,0.0,0.0,3.0,0.0,0.0,0.0,12.6,3.4,13.98
1920,27.93,1.0,0.0,1.0,233.7,164.3,92.0,0.0,0.0,2.0,0.0,0.0,0.0,11.8,3.19,19.86
1921,38.86,2.0,0.0,0.0,132.8,228.6,117.0,0.0,1.0,9.0,0.0,1.0,0.0,10.1,2.73,11.29
1922,34.07,5.0,1.0,0.0,131.1,200.4,80.0,1.0,0.0,1.0,0.0,0.0,22.0,7.6,2.05,11.14
1923,26.23,8.0,0.0,0.0,183.0,154.3,107.0,0.0,1.0,0.0,0.0,0.0,0.0,10.9,2.94,15.56
1924,20.89,2.0,0.0,1.0,233.5,122.9,93.0,1.0,0.0,2.0,0.0,0.0,30.0,9.6,2.59,19.85
1925,37.54,3.0,0.0,1.0,265.7,220.8,100.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4,1.73,22.58
1926,36.48,2.0,0.0,0.0,251.7,214.6,78.0,0.0,1.0,0.0,0.0,0.0,0.0,13.9,3.75,21.39
1927,34.34,2.0,0.0,0.0,184.3,202.0,123.0,0.0,1.0,2.0,1.0,1.0,0.0,7.4,2.0,15.67
1928,35.62,6.0,0.0,0.0,109.6,209.5,108.0,1.0,1.0,6.0,0.0,1.0,32.0,9.1,2.46,9.32
1929,50.64,5.0,0.0,1.0,238.1,297.9,141.0,0.0,0.0,1.0,0.0,1.0,0.0,8.9,2.4,20.24
1930,36.18,4.0,1.0,0.0,189.8,212.8,102.0,0.0,0.0,0.0,0.0,1.0,0.0,10.6,2.86,16.13
1931,25.99,6.0,0.0,0.0,213.2,152.9,87.0,1.0,1.0,2.0,0.0,0.0,19.0,10.8,2.92,18.12
1932,21.32,7.0,0.0,1.0,269.1,125.4,158.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.97,22.87
1933,23.51,8.0,1.0,0.0,80.6,138.3,96.0,1.0,0.0,0.0,0.0,0.0,25.0,8.3,2.24,6.85
1934,32.18,5.0,1.0,0.0,174.9,189.3,157.0,0.0,0.0,3.0,0.0,0.0,0.0,11.2,3.02,14.87
1935,33.88,2.0,0.0,1.0,194.8,199.3,86.0,0.0,0.0,4.0,0.0,0.0,0.0,14.3,3.86,16.56
